Ball,Commentary,Wicket
12.1,"Yasir Shah to Duckett, 1 run, dropped short at middle, goes back and pulls it to deep midwicket",
12.2,"Yasir Shah to Watson, 1 run, good length outside off, goes forward and pushes it to sweeper cover",
12.3,"Yasir Shah to Duckett, OUT, puts him out of his misery. Premeditates a switch hit, exposes all his stumps as he swipes at this full ball on off stump and misses it altogether",
12.4,"Yasir Shah to Shadab Khan, 1 run, short and wide, punches it to sweeper cover off the back foot",
12.5,"Yasir Shah to Watson, 1 run, good length outside off, punches off the back foot to long-off",
12.6,"Yasir Shah to Shadab Khan, no run, short and wide, cuts it straight to backward point",
13.1,"Narine to Watson, 1 run, good length at off stump, punhced off the back foot to covers, who puts in a dive and parries it towards the mid-off region",['BM Duckett b Yasir Shah 14 (21b 1x4 0x6) SR: 66.66']
13.2,"Narine to Shadab Khan, 1 run, good length outside off, wants to drive this on the up, bat turns and it rolls down to long-off",
13.3,"Narine to Watson, no run, good length outside off, goes forward and pushes it slightly uppishly towards covers",
13.4,"Narine to Watson, OUT, goes forward and tries to push this across the line into the leg side, catches his front pad and the umpire raises the finger...Watson is not happy either, did he nick that? Nope. Replays show it's plumb. Struck in front of middle and off and hitting middle halfway.",
13.5,"Narine to Amad Butt, no run, good length, offspinner fired at off stump, front foot defence",
13.6,"Narine to Amad Butt, no run, good length outside off, forward defence",
14.1,"Elliott to Shadab Khan, 1 run, back of a length outside off, hangs back and uses his wrists to turn it to deep square off the back foot",
14.2,"Elliott to Amad Butt, 1 run, back of a length at middle, pushed to deep midwicket off the back foot",
14.3,"Elliott to Amad Butt, no run, back of a length outside off, punched towards deep cover, but extra cover puts in a super dive",
14.4,"Elliott to Amad Butt, SIX, dropped. Back of a length outside off, slogs it across the line, the fielder ran to his left and just about mistimed his jump as he missed this at the deep midwicket. The umpire can't get this one wrong, it's six",
14.5,"Elliott to Amad Butt, no run, good length outside off, pushed to covers off the front foot",
14.6,"Elliott to Amad Butt, 2 runs, back of a length, slides it into the pads, flicked behind square. Deep square runs in hard and goes one handed, doesn't get it cleanly and over runs to concede another",
15.1,"Narine to Shadab Khan, 1 run, back of a length outside off, goes back and slices it to short third man",
15.2,"Narine to Amad Butt, 1 leg bye, tossed up on the pads, tries to flick it but sparese connection on this",
15.3,"Narine to Shadab Khan, 1 run, back of a length at off, opens the face and runs it to short third man",
15.4,"Narine to Amad Butt, 1 run, full at middle, punched down to long-on",
15.5,"Narine to Shadab Khan, 1 run, back of a length at middle, goes back and turns it using his wrists towards long leg",
15.6,"Narine to Amad Butt, FOUR, good length outside off, gets nice and low and middles his sweep nicely to bisect deep square and deep midwicket",
16.1,"Mohammad Irfan to Shadab Khan, 2 runs, back of a length outside off, punched off the back foot to sweeper cover's right",
16.2,"Mohammad Irfan to Shadab Khan, 1 run, back of a length, angled in at the off stump, uses soft hands to drop it into the off side towards point",
16.3,"Mohammad Irfan to Amad Butt, 1 run, finds the blockhole at middle stump, jams it out off his toes to deep square",
16.4,"Mohammad Irfan to Shadab Khan, 1 run, yoker at middle stump, charges at him and drives it to long-off",
16.5,"Mohammad Irfan to Amad Butt, no run, yorker outside off, has to really reach out at this, but can't get bat on it",
16.6,"Mohammad Irfan to Amad Butt, no run, sensational bowling. Nails his fourth consecutive yorker. This one is also outside off, and sneaks under the batsman's attempted drive",
17.1,"Sohail Tanvir to Shadab Khan, SIX, slower delivery from around the wicket, drops it too short, it sits up for him and he hammers it off the back foot straight over the bowler",
17.2,"Sohail Tanvir to Shadab Khan, 1 run, short and into the rib cage, just about gets under it and pulls it to deep square leg with little control",
17.3,"Sohail Tanvir to Amad Butt, 1 run, goes for the yorker, it falls slightly short, overpitched at middle, angles in and he slogs it - grounded - straight to deep midwicket",
17.4,"Sohail Tanvir to Shadab Khan, no run, back of a length outside off, wants to use the angle to ramp it between keeper and short fine, but just misses out. Tanvir needs to sort out his line and length",
17.5,"Sohail Tanvir to Shadab Khan, no run, and he does. Sort of. Slower ball, good length outside off, gets on one knee to slog sweep, but it's way too slow and he's through with his shot early",
17.6,"Sohail Tanvir to Shadab Khan, 1 run, yorker at middle stump, thick inside edge on his attempted swat through the leg side, goes straight to short fine who shies and misses",
18.1,"Mohammad Irfan to Shadab Khan, SIX, misses his length, it's a full toss, knee-height at middle, shuffles across and lifts it easily over fine leg",
18.2,"Mohammad Irfan to Shadab Khan, FOUR, geez! Back of a length outside off and he's hit this disdainfully past covers - no feet, stand and deliver on the up",
18.3,"Mohammad Irfan to Shadab Khan, 1 leg bye, yorker down the leg side, might have been a wide, but catches his pad",
18.4,"Mohammad Irfan to Amad Butt, 1 run, yorker outside off, jammed down to long-off",
18.5,"Mohammad Irfan to Shadab Khan, SIX, what a shot! This is some talent on display from Shadab. It's overpitched outside off, he's put his back foot two yards back and across, front foot rooted, body crouched right below to contort and get under the ball as he ramps it over short-fine leg. Incredible.",
18.6,"Mohammad Irfan to Shadab Khan, no run, goes for the bouncer and beats his attempted upper cut",
19.1,"Sohail Tanvir to Amad Butt, OUT, overpitched at off, not a great length, but the batsman has discovered that it's a slower ball. Bat swing is through too early, it catches the bottom and balloons to McCullum at mid-off",
19.2,"Sohail Tanvir to Shadab Khan, 1 run, slower ball, full outside off, slices off the outside edge to third man",
19.3,"Sohail Tanvir to Mohammad Sami, 1 run, full slower ball outside off, slices it to third man after shaping up to slog",
19.4,"Sohail Tanvir to Shadab Khan, 2 runs, bouncer at his chest, gets tangled up and in the end only manages to lift it over point",
19.5,"Sohail Tanvir to Shadab Khan, FOUR, full toss on the pads, midwicket is in, Shadab only has to get it past him, and does",
19.6,"Sohail Tanvir to Shadab Khan, 1 run, OUT, length ball at middle, but doesn't connect the pull shot. It goes to long-on, Sami comes back for a sacrifical second, but the throw has gone to the other end where the keeper whips the bails off",
